orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,common_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,container_no,reference_no,is_extant,n_occs,early_interval,late_interval,taxon_size,extant_size,phylum,class,order,family,genus,type_taxon,taxon_environment,environment_basis,motility,life_habit,vision,diet,reproduction,ontogeny,ecospace_comments,composition,architecture,thickness,reinforcement
67773,67773,txn,I,species,Navahopus falcipollex,NA,NA,67773,species,Navahopus falcipollex,67772,NA,14491,extinct,1,Pliensbachian,Toarcian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Navahopus,NA,terrestrial,Diapsida,actively mobile,NA,NA,NA,NA,NA,NA,phosphatic,NA,NA,NA
333799,333799,txn,NA,species,Boreonykus certekorum,NA,NA,333799,species,Boreonykus certekorum,333797,NA,57455,extinct,2,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Boreonykus,NA,terrestrial,Dromaeosauridae,actively mobile,ground dwelling,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
331110,331110,txn,NA,species,Dakotaraptor steini,NA,NA,331110,species,Dakotaraptor steini,331109,NA,56882,extinct,2,Maastrichtian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Dakotaraptor,NA,terrestrial,Dromaeosauridae,actively mobile,ground dwelling,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
54550,54550,txn,NA,species,Dromaeosaurus albertensis,NA,NA,54550,species,Dromaeosaurus albertensis,38566,NA,13165,extinct,19,Albian,Late Cretaceous,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Dromaeosaurus,NA,terrestrial,Dromaeosauridae,actively mobile,NA,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
235252,235252,txn,NA,species,Yurgovuchia doellingi,NA,NA,235252,species,Yurgovuchia doellingi,235251,NA,41601,extinct,1,Berriasian,Valanginian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Yurgovuchia,NA,terrestrial,Dromaeosauridae,actively mobile,ground dwelling,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
132126,132126,txn,NA,species,Atrociraptor marshalli,NA,NA,132126,species,Atrociraptor marshalli,132125,NA,31419,extinct,5,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Atrociraptor,NA,terrestrial,Dromaeosauridae,actively mobile,ground dwelling,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
54556,54556,txn,NA,species,Saurornitholestes langstoni,NA,NA,54556,species,Saurornitholestes langstoni,38567,NA,17733,extinct,78,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Saurornitholestes,NA,terrestrial,Dromaeosauridae,actively mobile,NA,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
111092,111092,txn,NA,species,Saurornitholestes robustus,NA,NA,111092,species,Saurornitholestes robustus,38567,NA,25803,extinct,3,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Saurornitholestes,NA,terrestrial,Dromaeosauridae,actively mobile,NA,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
320177,320177,txn,NA,species,Saurornitholestes sullivani,NA,NA,320177,species,Saurornitholestes sullivani,38567,NA,55247,extinct,1,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Saurornitholestes,NA,terrestrial,Dromaeosauridae,actively mobile,NA,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
283586,283586,txn,NA,species,Acheroraptor temertyorum,NA,NA,283586,species,Acheroraptor temertyorum,283585,NA,49049,extinct,2,Maastrichtian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Acheroraptor,NA,terrestrial,Dromaeosauridae,actively mobile,ground dwelling,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
413091,413091,txn,NA,species,Dineobellator notohesperus,NA,NA,413091,species,Dineobellator notohesperus,413090,NA,71950,extinct,1,Maastrichtian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Dineobellator,NA,terrestrial,Dromaeosauridae,actively mobile,ground dwelling,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
66450,66450,txn,NA,species,Utahraptor ostrommaysi,NA,NA,66450,species,Utahraptor ostrommaysi,54557,NA,7471,extinct,2,Valanginian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Utahraptor,NA,terrestrial,Dromaeosauridae,actively mobile,NA,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
143268,143268,txn,NA,species,Hesperonychus elizabethae,NA,NA,143268,species,Hesperonychus elizabethae,143266,NA,29426,extinct,4,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Hesperonychus,NA,terrestrial,Dromaeosauridae,actively mobile,ground dwelling,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
82048,82048,txn,NA,species,Bambiraptor feinbergi,NA,NA,82048,species,Bambiraptor feinbergi,68419,NA,15024,extinct,2,Campanian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Bambiraptor,NA,terrestrial,Dromaeosauridae,actively mobile,ground dwelling,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
54555,54555,txn,NA,species,Deinonychus antirrhopus,NA,NA,54555,species,Deinonychus antirrhopus,38562,NA,13935,extinct,34,Aptian,Turonian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Deinonychus,NA,terrestrial,Dromaeosauridae,actively mobile,NA,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
58874,58874,txn,NA,species,Richardoestesia gilmorei,NA,NA,58874,species,Richardoestesia gilmorei,58873,NA,11751,extinct,39,Kimmeridgian,Cretaceous,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Richardoestesia,NA,terrestrial,Dromaeosauridae,actively mobile,ground dwelling,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
58875,58875,txn,NA,species,Richardoestesia isosceles,NA,NA,58875,species,Richardoestesia isosceles,58873,NA,11752,extinct,52,Late Cretaceous,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Richardoestesia,NA,terrestrial,Dromaeosauridae,actively mobile,ground dwelling,NA,carnivore,oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
379274,379274,txn,NA,species,Latenivenatrix mcmasterae,NA,NA,379274,species,Latenivenatrix mcmasterae,379273,NA,67471,extinct,1,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Troodontidae,Latenivenatrix,NA,terrestrial,Troodontidae,actively mobile,ground dwelling,NA,"carnivore, omnivore",oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
54470,54470,txn,NA,species,Saurornithoides mongoliensis,NA,NA,54470,species,Saurornithoides mongoliensis,38573,NA,13096,extinct,2,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Troodontidae,Saurornithoides,NA,terrestrial,Troodontidae,actively mobile,NA,NA,"carnivore, omnivore",oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
54467,54467,txn,NA,species,Stenonychosaurus inequalis,NA,NA,54467,species,Stenonychosaurus inequalis,38571,NA,12114,extinct,15,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Troodontidae,Stenonychosaurus,NA,terrestrial,Troodontidae,actively mobile,ground dwelling,NA,"carnivore, omnivore",oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
243379,243379,txn,NA,species,Talos sampsoni,NA,NA,243379,species,Talos sampsoni,243378,NA,42510,extinct,1,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Troodontidae,Talos,NA,terrestrial,Troodontidae,actively mobile,ground dwelling,NA,"carnivore, omnivore",oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
54818,54818,txn,NA,species,Troodon formosus,NA,NA,54818,species,Troodon formosus,38572,NA,13002,extinct,55,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Troodontidae,Troodon,NA,terrestrial,Troodontidae,actively mobile,NA,NA,"carnivore, omnivore",oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
235254,235254,txn,NA,species,Geminiraptor suarezarum,NA,NA,235254,species,Geminiraptor suarezarum,235253,NA,41602,extinct,1,Valanginian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Troodontidae,Geminiraptor,NA,terrestrial,Troodontidae,actively mobile,ground dwelling,NA,"carnivore, omnivore",oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
391794,391794,txn,NA,species,Hesperornithoides miessleri,NA,NA,391794,species,Hesperornithoides miessleri,391793,NA,69710,extinct,1,Kimmeridgian,Tithonian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Troodontidae,Hesperornithoides,NA,terrestrial,Troodontidae,actively mobile,ground dwelling,NA,"carnivore, omnivore",oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
54819,54819,txn,NA,species,Pectinodon bakkeri,NA,NA,54819,species,Pectinodon bakkeri,38570,NA,12202,extinct,5,Maastrichtian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Troodontidae,Pectinodon,NA,terrestrial,Troodontidae,actively mobile,ground dwelling,NA,"carnivore, omnivore",oviparous,"accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
290023,290023,txn,NA,species,Anzu wyliei,chicken from hell,NA,290023,species,Anzu wyliei,290022,NA,50440,extinct,5,Maastrichtian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Anzu,NA,terrestrial,Oviraptorosauria,actively mobile,"ground dwelling, depth=surface",NA,omnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,intermediate,NA
345865,345865,txn,NA,species,Apatoraptor pennatus,NA,NA,345865,species,Apatoraptor pennatus,345864,NA,60057,extinct,1,Maastrichtian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Apatoraptor,NA,terrestrial,Oviraptorosauria,actively mobile,"ground dwelling, depth=surface",NA,omnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,intermediate,NA
54545,54545,txn,NA,species,Caenagnathus collinsi,NA,NA,54545,species,Caenagnathus collinsi,38558,NA,18597,extinct,4,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Caenagnathus,NA,terrestrial,Oviraptorosauria,actively mobile,NA,NA,omnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,intermediate,NA
54558,427202,txn,NA,species,Citipes elegans,NA,NA,54558,species,Citipes elegans,427201,NA,14110,extinct,6,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Citipes,NA,terrestrial,Oviraptorosauria,actively mobile,"ground dwelling, depth=surface",NA,omnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,intermediate,NA
256493,256493,txn,NA,species,Epichirostenotes curriei,NA,NA,256493,species,Epichirostenotes curriei,256492,NA,44515,extinct,1,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Epichirostenotes,NA,terrestrial,Oviraptorosauria,actively mobile,"ground dwelling, depth=surface",NA,omnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,intermediate,NA
71335,71335,txn,NA,species,Hagryphus giganteus,NA,NA,71335,species,Hagryphus giganteus,71334,NA,16600,extinct,1,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Hagryphus,NA,terrestrial,Oviraptorosauria,actively mobile,"ground dwelling, depth=surface",NA,omnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,intermediate,NA
54561,54561,txn,NA,species,Chirostenotes pergracilis,NA,NA,54561,species,Chirostenotes pergracilis,38555,NA,12060,extinct,6,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Chirostenotes,NA,terrestrial,Oviraptorosauria,actively mobile,NA,NA,omnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,intermediate,NA
266223,266223,txn,NA,species,Leptorhynchos elegans,NA,NA,266223,species,Leptorhynchos elegans,266219,NA,14110,extinct,2,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Leptorhynchos,NA,terrestrial,Oviraptorosauria,actively mobile,"ground dwelling, depth=surface",NA,omnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,intermediate,NA
266220,266220,txn,NA,species,Leptorhynchos gaddisi,NA,NA,266220,species,Leptorhynchos gaddisi,266219,NA,46506,extinct,2,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Leptorhynchos,NA,terrestrial,Oviraptorosauria,actively mobile,"ground dwelling, depth=surface",NA,omnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,intermediate,NA
65860,65860,txn,NA,species,Microvenator celer,NA,NA,65860,species,Microvenator celer,38532,NA,13525,extinct,3,Aptian,Turonian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Microvenator,NA,terrestrial,Oviraptorosauria,actively mobile,NA,NA,omnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,intermediate,NA
256491,256491,txn,NA,species,Ojoraptorsaurus boerei,NA,NA,256491,species,Ojoraptorsaurus boerei,256490,NA,44515,extinct,1,Maastrichtian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Ojoraptorsaurus,NA,terrestrial,Oviraptorosauria,actively mobile,"ground dwelling, depth=surface",NA,omnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,intermediate,NA
140788,140788,txn,NA,species,Albertonykus borealis,NA,NA,140788,species,Albertonykus borealis,140785,NA,29124,extinct,1,Maastrichtian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Alvarezsauridae,Albertonykus,NA,terrestrial,Theropoda,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
432180,432180,txn,NA,species,Trierarchuncus prairiensis,NA,NA,432180,species,Trierarchuncus prairiensis,432179,NA,75223,extinct,6,Maastrichtian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Alvarezsauridae,Trierarchuncus,NA,terrestrial,Theropoda,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
255765,255765,txn,F,species,Montanoolithus strongorum,NA,NA,255765,species,Montanoolithus strongorum,255763,NA,44377,extinct,3,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Montanoolithidae,Montanoolithus,NA,terrestrial,Theropoda,actively mobile,NA,NA,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,NA,NA
419042,419042,txn,NA,species,Paraxenisaurus normalensis,NA,NA,419042,species,Paraxenisaurus normalensis,419041,NA,72352,extinct,1,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Deinocheiridae,Paraxenisaurus,NA,terrestrial,Ornithomimosauria,actively mobile,"ground dwelling, gregarious",NA,"herbivore, omnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,thick,NA
57273,66907,txn,NA,species,Dromiceiomimus brevitertius,NA,NA,57273,species,Dromiceiomimus brevitertius,38542,NA,10410,extinct,5,Maastrichtian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Ornithomimidae,Dromiceiomimus,NA,terrestrial,Ornithomimosauria,actively mobile,NA,NA,"herbivore, omnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,thick,NA
63438,63438,txn,NA,species,Ornithomimus edmontonicus,NA,NA,63438,species,Ornithomimus edmontonicus,38544,NA,12105,extinct,7,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Ornithomimidae,Ornithomimus,NA,terrestrial,Ornithomimosauria,actively mobile,NA,NA,"herbivore, omnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,thick,NA
54236,54236,txn,NA,species,Ornithomimus minutus,NA,NA,54236,species,Ornithomimus minutus,38544,NA,9095,extinct,1,Maastrichtian,NA,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Ornithomimidae,Ornithomimus,NA,terrestrial,Ornithomimosauria,actively mobile,NA,NA,"herbivore, omnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,thick,NA
57594,57594,txn,NA,species,Ornithomimus tenuis,NA,NA,57594,species,Ornithomimus tenuis,38544,NA,12250,extinct,1,Campanian,Maastrichtian,1,0,Chordata,Saurischia,NO_ORDER_SPECIFIED,Ornithomimidae,Ornithomimus,NA,terrestrial,Ornithomimosauria,actively mobile,NA,NA,"herbivore, omnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",NA,hydroxyapatite,compact or dense,thick,NA
