OBJECTID,SISID,binomial,Shape_Length,Shape_Area,Original_area_km2
5520,22708375,Geokichla citrina,506.5487392,391.8308535,4482819.781
5521,22708378,Zoothera everetti,7.003547028,0.287346611,3523.430767
5522,22708382,Geokichla sibirica,986.1218316,1462.446179,10700854.49
5523,22708385,Ixoreus naevius,891.088865,557.8819028,3579244.445
5524,22708391,Ridgwayia pinicola,53.82138656,29.4650375,335681.0549
5525,22708420,Geokichla crossleyi,24.35226415,6.478664848,79399.17291
5526,22708426,Geokichla gurneyi,122.5979235,35.78400702,421270.7714
5527,22708433,Geokichla oberlaenderi,38.79782449,6.705718745,82488.03132
5528,22708443,Geokichla camaronensis,53.05661848,13.37300505,164286.5104
5529,22708450,Geokichla princei,88.70326396,37.00863312,453434.9963
5530,22708464,Geokichla guttata,34.50440497,5.637556636,66415.88875
5531,22708478,Geokichla spiloptera,6.188164016,0.933744539,11408.72592
5532,22708481,Zoothera andromedae,78.46231519,10.86374366,132947.1201
5533,22708487,Zoothera dixoni,127.9558236,102.9302865,1131283.815
5534,22708496,Zoothera major,3.807254477,0.066518238,723.0102728
5535,22708509,Zoothera machiki,5.364040474,0.265568795,3241.381441
5536,22708512,Zoothera lunulata,175.3383798,56.85872324,578553.4991
5537,22708516,Zoothera heinei,164.9027167,41.04813844,469270.0245
5538,22708523,Zoothera margaretae,3.717722902,0.166014982,2009.608289
5539,22708529,Zoothera monticola,85.94339594,29.42723732,323460.5425
5540,22708532,Zoothera marginata,135.535596,82.11912149,939827.9159
5541,22708535,Zoothera terrestris,0.275495379,0.002066884,22.71777059
5542,22708538,Cataponera turdoides,42.62093946,1.887438712,23212.78856
5543,22708541,Turdus eremita,0.639923981,0.012529578,123.5429646
5544,22708544,Turdus lherminieri,4.274623983,0.134201952,1592.178766
5545,22708550,Sialia sialis,658.8607,607.8397154,5895802.546
5546,22708553,Sialia mexicana,182.0443596,239.0804262,2426607.097
5547,22708556,Sialia currucoides,645.0832581,913.2682315,7772470.214
5548,22708559,Myadestes myadestinus,1.500020293,0.12021278,1373.923061
5549,22708564,Myadestes woahensis,2.403941448,0.135961201,1560.303474
5550,22708574,Myadestes lanaiensis,3.355144329,0.130952308,1508.297756
5551,22708579,Myadestes obscurus,6.033020786,0.592786286,6883.283529
5552,22708583,Myadestes palmeri,0.882771052,0.016096316,183.9493382
5553,22708587,Myadestes townsendi,415.8135637,735.5109224,6030609.421
5554,22708590,Myadestes occidentalis,92.34160363,45.88032838,528679.0198
5555,22708593,Myadestes elisabeth,7.828173918,0.73997773,8505.129033
5556,22708596,Myadestes genibarbis,37.40729722,7.538276471,88012.58165
5557,22708599,Myadestes melanops,13.13075971,2.627287265,31920.05992
5558,22708602,Myadestes coloratus,5.044101835,0.146624076,1786.565127
5559,22708605,Myadestes ralloides,133.5264312,37.72187451,457727.5746
5560,22708608,Myadestes unicolor,43.886842,15.55346349,184167.1961
5561,22708621,Entomodestes leucotis,50.28303635,17.22850723,206932.1033
5562,22708624,Entomodestes coracinus,11.24469375,1.709026218,21018.93795
5563,22708627,Catharus gracilirostris,8.020575472,0.315055089,3827.258139
5564,22708631,Catharus aurantiirostris,153.1607792,70.08335392,819993.1711
5565,22708635,Catharus fuscater,118.2931702,25.8286599,313331.7334
5566,22708639,Catharus occidentalis,70.2562593,36.6961249,417877.242
5567,22708643,Catharus frantzii,85.34474846,23.94018541,282304.8243
5568,22708647,Catharus mexicanus,62.68845715,12.14218969,143287.0576
5569,22708655,Catharus fuscescens,1149.128412,1568.013024,16367277.79
5570,22708658,Catharus minimus,3695.804675,2203.435203,17934375.22
5571,22708667,Catharus guttatus,2118.520846,1805.332499,15387674.64
5572,22708670,Hylocichla mustelina,807.9319597,526.6237255,5233606.009
5573,22708676,Turdus flavipes,144.7513167,81.11445238,940897.3025
5574,22708684,Turdus leucops,138.5956196,40.2577532,489986.1861
5575,22708702,Turdus pelios,356.4032317,687.5496043,8375956.127
5576,22708707,Turdus tephronotus,61.13889661,81.27824788,997999.7819
5577,22708712,Turdus libonyana,231.1452325,370.9589598,4390046.916
5578,22708735,Turdus ludoviciae,8.674151381,0.998725919,12100.45796
5579,22708740,Turdus helleri,1.105746361,0.015399648,189.2203987
5580,22708745,Turdus menachensis,20.34135872,5.681737826,66735.31971
5581,22708748,Turdus bewsheri,3.567280024,0.138670696,1671.226033
5582,22708753,Turdus hortulorum,466.2756562,451.3548156,4082323.194
5583,22708756,Turdus unicolor,168.6586406,126.8335835,1400174.938
5584,22708759,Turdus dissimilis,88.1295348,72.67115311,820641.8418
5585,22708762,Turdus cardis,313.7234598,126.0282178,1354045.23
5586,22708765,Turdus albocinctus,75.09336255,40.41255385,438217.2971
5587,22708768,Turdus torquatus,2361.444692,927.3347922,7427893.429
5588,22708772,Turdus boulboul,155.1256868,94.08403492,1054925.066
5589,22708783,Turdus rubrocanus,165.4120035,154.5270176,1637623.479
5590,22708786,Turdus kessleri,55.63285328,105.6146711,1084909.053
5591,22708790,Turdus feae,91.32697898,199.2926222,2133864.117
5592,22708793,Turdus obscurus,1505.593177,1595.063242,13256114.39
5593,22708797,Turdus pallidus,631.8220184,350.3821207,3498310.049
5594,22708800,Turdus chrysolaus,561.4280724,81.82667627,824043.8675
5595,22708803,Turdus celaenops,3.549375793,0.084039571,883.5083699
5596,22708816,Turdus pilaris,2476.760953,2967.889887,20402112.29
5597,22708819,Turdus iliacus,2613.689088,3322.129207,23038857.02
5598,22708822,Turdus philomelos,2652.355432,2377.658783,17753454.68
5599,22708826,Otocichla mupinensis,101.4533458,103.3080817,1082849.849
5600,22708829,Turdus viscivorus,1728.005146,1994.172777,15470340.23
5601,22708832,Turdus aurantius,6.877695596,0.941118509,11021.79272
5602,22708835,Turdus ravidus,1.115270413,0.018097511,210.5277077
5603,22708844,Turdus nigrescens,5.403796162,0.170663835,2072.879931
5604,22708848,Turdus fuscater,105.4894927,33.81496568,411256.7107
5605,22708851,Turdus infuscatus,61.42782105,16.78425818,198251.8088
5606,22708855,Turdus serranus,143.9392033,33.88955497,408860.5139
5607,22708858,Turdus nigriceps,80.62215606,55.7341739,654862.5743
5608,22708863,Turdus subalaris,69.66139678,187.8829096,2163904.092
5609,22708869,Turdus reevei,21.09679272,6.284277301,77223.10522
5610,22708872,Turdus olivater,48.50666369,18.64990837,227980.1057
5611,22708875,Turdus maranonicus,9.772483731,3.239877016,39620.71878
5612,22708879,Turdus fulviventris,35.07320047,5.842626708,71577.29386
5613,22708882,Turdus rufiventris,175.7858471,437.5022122,5028691.778
5614,22708885,Turdus falcklandii,283.3498844,110.5329669,987640.4836
5615,22708888,Turdus leucomelas,347.8376987,643.5391688,7690317.921
5616,22708891,Turdus amaurochalinus,206.3165181,710.877024,8249328.517
5617,22708894,Turdus plebejus,47.02938673,13.41923045,160190.5583
5618,22708902,Turdus lawrencii,91.52832564,252.4411402,3085413.893
5619,22708905,Turdus obsoletus,66.12370947,13.6220682,166820.7126
5620,22708908,Turdus fumigatus,265.0901884,333.910698,4070797.155
5621,22708914,Turdus grayi,212.4585474,95.28949107,1125187.679
5622,22708919,Turdus nudigenis,268.0904677,127.0279795,1554174.355
5623,22708925,Turdus maculirostris,22.57245527,7.154455665,88017.3992
5624,22708931,Turdus haplochrous,16.51036833,16.1483818,191947.2764
5625,22708935,Turdus jamaicensis,6.877695596,0.941118509,11021.79272
5626,22708938,Turdus assimilis,137.6008495,46.80689309,548207.5914
5627,22708942,Turdus albicollis,399.5472466,710.226481,8532449.008
5628,22708955,Turdus swalesi,17.95927399,0.424366403,4953.987859
5629,22708961,Turdus rufitorques,25.10291845,6.441432003,76539.92954
5630,22708965,Chlamydochaera jefferyi,91.23275761,5.152851168,63345.30542
5631,22708970,Heteroxenicus stellatus,60.52958628,21.80476818,237904.4591
5632,22708973,Brachypteryx hyperythra,15.83777431,3.779271516,41715.3171
5633,22708982,Brachypteryx leucophris,280.8146222,202.0459808,2289489.37
5634,22708992,Chamaetylas poliocephala,222.8582605,130.3472542,1599643.265
5635,22708996,Chamaetylas poliophrys,25.52182189,6.188134603,76094.57636
5636,22709000,Chamaetylas fuelleborni,38.04352473,15.61624673,189273.0285
5637,22709004,Chamaetylas choloensis,7.757036379,0.392568309,4661.041163
5638,22709022,Alethe castanea,146.0298782,245.1667381,3011676.107
5639,22709031,Melaenornis semipartitus,80.894655,54.24400747,662618.2676
5640,22709035,Agricola pallidus,618.4418896,756.4390907,9110407.715
5641,22709040,Agricola infuscatus,83.96305906,129.9436844,1446670.264
5642,22709044,Bradornis mariquensis,71.72614017,144.6300343,1651196.353
5643,22709054,Bradornis microrhynchus,113.9339542,202.3822556,2477843.481
5644,22709061,Melaenornis chocolatinus,148.389674,16.70696242,202826.4149
5645,22709067,Melaenornis fischeri,100.8327018,53.44107989,655057.0631
5646,22709073,Melaenornis brunneus,14.91467054,5.72314211,68840.81004
5647,22709079,Melaenornis edolioides,376.2309103,314.6535341,3825554.783
5648,22709085,Melaenornis pammelaina,270.655877,344.0772334,4080320.577
5649,22709090,Melaenornis ardesiacus,33.74195099,4.92167201,60515.79962
5650,22709095,Melaenornis annamarulae,18.17731748,10.83660265,132495.7794
5651,22709101,Fraseria ocreata,154.9610985,267.6322755,3285563.393
5652,22709108,Fraseria cinerascens,162.7186362,282.8834331,3467899.442
5653,22709113,Melaenornis silens,89.71794208,90.54655818,982198.1245
5654,22709117,Eumyias additus,5.474946323,0.333025917,4091.969039
5655,22709147,Cyornis olivaceus,195.3477133,48.60078667,595916.3917
5656,22709156,Cyornis umbratilis,251.3323851,92.99133408,1143162.73
5657,22709161,Cyornis ruficauda,71.5574096,6.71337026,81701.8078
5658,22709166,Cyornis colonus,28.67876967,1.10132893,13551.19539
5659,22709172,Vauriella gularis,31.43084645,2.798018989,34378.93448
5660,22709177,Vauriella insignis,41.56247012,0.82771638,9756.908485
